IBGE;UF;Região;Pop_Total2010;Quant_municipios;q19_3;q19_8;q19_9;q19_10;q19_11;q19_12;q19_13;q19_2_rec;Idade;Faixas_etarias;d_19_8;d_19_8bin1;d_19_8bin2;d_19_8bin3;d_19_9;d_19_9bin1;d_19_9bin2;d_19_9bin3;d_19_9bin4;d_19_9bin5;d_19_10;d_19_10bin1;d_19_10bin2;d_19_10bin3;d_19_10bin4;d_19_8bin1_sum;d_19_8bin2_sum;d_19_8bin3_sum;d_19_9bin1_sum;d_19_9bin2_sum;d_19_9bin3_sum;d_19_9bin4_sum;d_19_9bin5_sum;d_19_10bin1_sum;d_19_10bin2_sum;d_19_10bin3_sum;d_19_10bin4_sum;nu_trabalhadores
27;AL;Nordeste;3120494;102;Masculino;Ensino Superior Incompleto;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;18/08/2016;18/abr/58;61;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;4,00;10,00;#NULO!;#NULO!;#NULO!;2,00;#NULO!;5,00;#NULO!;6,00;3,00;14
27;AL;Nordeste;3120494;102;Masculino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;11/02/1982;19/jun/57;62;Mais de 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;4,00;10,00;#NULO!;#NULO!;#NULO!;2,00;#NULO!;5,00;#NULO!;6,00;3,00;14
27;AL;Nordeste;3120494;102;Masculino;Ensino Médio Completo;Profissional de nível médio;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 21 a 30 horas semanais;13/09/1973;24/jun/53;66;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;4,00;10,00;#NULO!;#NULO!;#NULO!;2,00;#NULO!;5,00;#NULO!;6,00;3,00;14
27;AL;Nordeste;3120494;102;Feminino;Ensino Superior Completo;Profissional de nível médio;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;11/02/1984;07/jan/53;66;Mais de 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;4,00;10,00;#NULO!;#NULO!;#NULO!;2,00;#NULO!;5,00;#NULO!;6,00;3,00;14
28;SE;Nordeste;2068017;75;Feminino;Ensino Superior Completo;Contador;Comissionado (a);Técnico(a) de nível superior;De 21 a 30 horas semanais;;09/abr/89;30;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
28;SE;Nordeste;2068017;75;Feminino;Ensino Superior Incompleto;Sem formação profissional;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;01/05/2015;20/nov/88;30;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
28;SE;Nordeste;2068017;75;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Comissionado (a);Coordenador(a);De 21 a 30 horas semanais;01/08/2017;27/mar/80;39;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
28;SE;Nordeste;2068017;75;Masculino;Ensino Médio Completo;Sem formação profissional;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;01/03/2017;31/dez/63;55;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
28;SE;Nordeste;2068017;75;Feminino;Ensino Médio Completo;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;01/06/2018;02/nov/62;56;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
28;SE;Nordeste;2068017;75;Feminino;Ensino Superior Completo;Médico(a);Servidor/Estatutário (a);Ordenador(a) de Despesas;De 41 a 40 horas semanais;01/01/2019;17/mar/60;59;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;3,00;3,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;2,00;#NULO!;4,00;#NULO!;6
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;21/fev/14;5;#NULO!;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Administrador (a);Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;20/nov/93;25;16 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Administrador (a);Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;26/mar/92;27;16 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Incompleto;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;07/mar/88;31;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Médio Completo;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;19/mai/87;32;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Masculino;Ensino Superior Completo;Outro(a) profissional de nível superior;Comissionado (a);Coordenador(a);De 31 a 40 horas semanais;04/05/2017;07/mar/86;33;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Masculino;Ensino Médio Completo;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;22/jan/85;34;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;23/abr/79;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Masculino;Ensino Superior Completo;Economista;Servidor (a) Temporário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;01/nov/75;43;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Coordenador(a);De 31 a 40 horas semanais;;19/mar/67;52;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;01/dez/66;52;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Masculino;Ensino Fundamental Completo;Sem formação profissional;Servidor/Estatutário (a);Apoio Administrativo;De 31 a 40 horas semanais;;04/nov/58;60;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Médio Completo;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;13/jun/59;60;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Masculino;Ensino Médio Completo;Profissional de nível médio;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;04/jan/58;61;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
29;BA;Nordeste;14016906;417;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;25/out/54;64;Mais de 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;5,00;9,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;5,00;#NULO!;9,00;1,00;15
31;MG;Sudeste;19597330;853;Masculino;Ensino Superior Completo;Administrador (a);Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;12/jan/88;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Especialização;Outro(a) profissional de nível superior;Comissionado (a);Ordenador(a) de Despesas;De 31 a 40 horas semanais;01/01/2019;14/nov/84;34;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Superior Incompleto;Administrador (a);Outro vínculo não permanente;Apoio Administrativo;De 31 a 40 horas semanais;;23/ago/84;35;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Mestrado;Economista;Comissionado (a);Coordenador(a);De 31 a 40 horas semanais;;17/nov/77;41;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Masculino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;27/mar/74;45;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Superior Completo;Economista;Servidor/Estatutário (a);Coordenador(a);De 31 a 40 horas semanais;;25/mar/68;51;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Médio Completo;Profissional de nível médio;Servidor/Estatutário (a);Apoio Administrativo;De 21 a 30 horas semanais;;06/nov/66;52;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Médio Completo;Profissional de nível médio;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 21 a 30 horas semanais;;14/ago/66;53;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Superior Incompleto;Profissional de nível médio;Outro vínculo não permanente;Apoio Administrativo;De 21 a 30 horas semanais;;29/nov/63;55;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Apoio Administrativo;De 31 a 40 horas semanais;;05/set/62;56;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Técnico(a) de nível superior;De 21 a 30 horas semanais;;25/dez/61;57;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Feminino;Ensino Médio Incompleto;Profissional de nível médio;Servidor/Estatutário (a);Técnico(a) de nível Médio;De 21 a 30 horas semanais;;09/jan/62;57;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
31;MG;Sudeste;19597330;853;Masculino;Ensino Superior Incompleto;Outro(a) profissional de nível superior;Servidor/Estatutário (a);Coordenador(a);De 31 a 40 horas semanais;;23/jan/56;63;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;6,00;6,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;8,00;#NULO!;2,00;3,00;13
32;ES;Sudeste;3514952;78;Masculino;Ensino Superior Incompleto;Profissional de nível médio;Comissionado (a);Técnico(a) de nível Médio;De 31 a 40 horas semanais;;22/set/90;28;16 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Ensino Médio Completo;Profissional de nível médio;Comissionado (a);Outros;De 31 a 40 horas semanais;;04/set/85;33;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Ensino Superior Completo;Assistente Social;Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;19/jul/85;34;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Especialização;Contador;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;21/mar/83;36;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Ensino Superior Completo;Economista;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;16/mai/79;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Especialização;Assistente Social;Servidor/Estatutário (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;07/abr/79;40;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
32;ES;Sudeste;3514952;78;Feminino;Ensino Superior Completo;Outro(a) profissional de nível superior;Comissionado (a);Técnico(a) de nível superior;De 31 a 40 horas semanais;;28/jul/72;47;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;3,00;7,00;#NULO!;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;7,00;#NULO!;10
